"ChEMBL ID;""Name"";""Synonyms"";""Type"";""Max Phase"";""Molecular Weight"";""Targets"";""Bioactivities"";""AlogP"";""PSA"";""HBA"";""HBD"";""#RO5 Violations"";""#Rotatable Bonds"";""Passes Ro3"";""QED Weighted"";""CX ApKa"";""CX BpKa"";""CX LogP"";""CX LogD"";""Aromatic Rings"";""Structure Type"";""Inorganic Flag"";""Heavy Atoms"";""HBA Lipinski"";""HBD Lipinski"";""#RO5 Violations (Lipinski)"";""Molecular Weight (Monoisotopic)"";""Molecular Species"";""Molecular Formula"";""Smiles""",,,
"CHEMBL3833347;""DEANOL ACEGLUMATE"";""DEANOL|DEANOL ACEGLUMATE"";""Small molecule"";""4"";""278.30"";"""";"""";""-0.56"";""103.70"";""3"";""3"";""0"";""5"";""N"";""0.54"";""3.43"";""None"";""-1.11"";""-7.51"";""0"";""MOL"";""0"";""13"";""6"";""3"";""0"";""189.0637"";""ACID"";""C11H22N2O6"";""CC(=O)NC(CCC(=O)O)C(=O)O.CN(C)CCO""",,,
"CHEMBL2104859;""PIRISUDANOL"";""PIRISUDANOL"";""Small molecule"";""0"";""340.38"";"""";"""";""0.52"";""109.19"";""8"";""2"";""0"";""9"";""N"";""0.63"";""9.44"";""8.38"";""-0.76"";""-1.58"";""1"";""MOL"";""0"";""24"";""8"";""2"";""0"";""340.1634"";""NEUTRAL"";""C16H24N2O6"";""Cc1ncc(COC(=O)CCC(=O)OCCN(C)C)c(CO)c1O""",,,
"CHEMBL1531134;""MELPERONE"";""FG 5111|FG-5111|FLUBUPERONE|MELPERONE"";""Small molecule"";""3"";""263.36"";""12"";""36"";""3.52"";""20.31"";""2"";""0"";""0"";""5"";""N"";""0.76"";""None"";""8.90"";""3.23"";""1.72"";""1"";""MOL"";""0"";""19"";""2"";""0"";""0"";""263.1685"";""BASE"";""C16H22FNO"";""CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1""",,,
"CHEMBL95;""TACRINE"";""TACRINE|Tacrine"";""Small molecule"";""4"";""198.27"";""237"";""3520"";""2.70"";""38.91"";""2"";""1"";""0"";""0"";""Y"";""0.71"";""None"";""8.95"";""2.63"";""1.25"";""2"";""MOL"";""0"";""15"";""2"";""2"";""0"";""198.1157"";""BASE"";""C13H14N2"";""Nc1c2c(nc3ccccc13)CCCC2""",,,
"CHEMBL1697834;""DICHLORALPHENAZONE"";""DICHLORALPHENAZONE|Dichloralphenazone"";""Small molecule"";""0"";""519.04"";""1"";""1"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""None"";""MOL"";""0"";""None"";""None"";""None"";""None"";""515.9347"";""None"";""C15H18Cl6N2O5"";""Cc1cc(=O)n(-c2ccccc2)n1C.OC(O)C(Cl)(Cl)Cl.OC(O)C(Cl)(Cl)Cl""",,,
"CHEMBL3707289;""DIHYDROERGOCRYPTINE MESYLATE"";""DIHYDROERGOCRYPTINE MESYLATE"";""Small molecule"";""0"";""673.83"";"""";"""";""2.52"";""118.21"";""6"";""3"";""1"";""5"";""N"";""0.50"";""9.69"";""8.39"";""3.43"";""2.55"";""2"";""MOL"";""0"";""42"";""10"";""3"";""1"";""577.3264"";""NEUTRAL"";""C33H47N5O8S"";""CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12.CS(=O)(=O)O""",,,
"CHEMBL1096643;""PHENGLUTARIMIDE"";""PHENGLUTARIMIDE"";""Small molecule"";""0"";""288.39"";""1"";""1"";""2.09"";""49.41"";""3"";""1"";""0"";""6"";""N"";""0.82"";""11.70"";""9.96"";""2.00"";""-0.40"";""1"";""MOL"";""0"";""21"";""4"";""1"";""0"";""288.1838"";""BASE"";""C17H24N2O2"";""CCN(CC)CCC1(c2ccccc2)CCC(=O)NC1=O""",,,
"CHEMBL895;""NALBUPHINE"";""NALBUPHINE|Nalbuphine|Nubain"";""Small molecule"";""4"";""357.45"";""120"";""385"";""1.71"";""73.16"";""5"";""3"";""0"";""2"";""N"";""0.75"";""10.39"";""9.62"";""1.19"";""-0.73"";""1"";""MOL"";""0"";""26"";""5"";""3"";""0"";""357.1940"";""BASE"";""C21H27NO4"";""Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314""",,,
"CHEMBL728;""PROCHLORPERAZINE"";""COMPRO|Compazine|PROCHLORPERAZINE|PROCHLORPERAZINE MESILATE|Prochlorperazine|STEMETIL EFF"";""Small molecule"";""4"";""373.95"";""177"";""956"";""4.58"";""9.72"";""4"";""0"";""0"";""4"";""N"";""0.78"";""None"";""7.99"";""4.38"";""3.69"";""2"";""MOL"";""0"";""25"";""3"";""0"";""0"";""373.1379"";""NEUTRAL"";""C20H24ClN3S"";""CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1""",,,
"CHEMBL462605;""PITOLISANT"";""BF-2.649|BF-2649|BF2.649|HBS-101|PITOLISANT|Pitolisant|Tiprolisant|Wakix|Wakix"," Europe"";""Small molecule"";""4"";""295.85"";""12"";""43"";""4.17"";""12.47"";""2"";""0"";""0"";""8"";""N"";""0.67"";""None"";""9.67"";""4.12"";""1.87"";""1"";""MOL"";""0"";""20"";""2"";""0"";""0"";""295.1703"";""BASE"";""C17H26ClNO"";""Clc1ccc(CCCOCCCN2CCCCC2)cc1""",,
"CHEMBL455917;""CHLORAL HYDRATE"";""CHLORAL HYDRATE|Chloral Hydrate|NSC-3210|Noctec|SK-Chloral Hydrate"";""Small molecule"";""4"";""165.40"";""7"";""14"";""0.67"";""40.46"";""2"";""2"";""0"";""0"";""Y"";""0.41"";""9.51"";""None"";""0.69"";""0.69"";""0"";""MOL"";""0"";""7"";""2"";""2"";""0"";""163.9199"";""NEUTRAL"";""C2H3Cl3O2"";""OC(O)C(Cl)(Cl)Cl""",,,
"CHEMBL887;""RASAGILINE"";""AGN-1135|Azilect|RASAGILINE|TV-1030"";""Small molecule"";""4"";""171.24"";""20"";""184"";""1.90"";""12.03"";""1"";""1"";""0"";""2"";""Y"";""0.67"";""None"";""8.40"";""2.30"";""1.27"";""1"";""MOL"";""0"";""13"";""1"";""1"";""0"";""171.1048"";""NEUTRAL"";""C12H13N"";""C#CCN[C@@H]1CCc2ccccc21""",,,
"CHEMBL134;""CLONIDINE"";""CATAPRES-TTS-1|CATAPRES-TTS-2|CATAPRES-TTS-3|CLONIDINE|Catapres|Clorpres|Combipres|Duraclon|ST-155-BS|ST-155BS"";""Small molecule"";""4"";""230.10"";""191"";""1283"";""2.17"";""36.42"";""1"";""2"";""0"";""1"";""Y"";""0.78"";""None"";""9.34"";""2.04"";""0.73"";""1"";""MOL"";""0"";""14"";""3"";""2"";""0"";""229.0174"";""BASE"";""C9H9Cl2N3"";""Clc1cccc(Cl)c1N=C1NCCN1""",,,
"CHEMBL2106439;""PIPOTIAZINE PALMITATE"";""IL-19552|PIPORTIL DEPOT|PIPOTIAZINE|PIPOTIAZINE PALMITATE|RP 19552"";""Small molecule"";""4"";""714.09"";""3"";""9"";""10.06"";""70.16"";""7"";""0"";""2"";""23"";""N"";""0.08"";""None"";""8.86"";""10.05"";""8.58"";""2"";""MOL"";""0"";""49"";""7"";""0"";""2"";""713.4260"";""BASE"";""C40H63N3O4S2"";""CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1""",,,
"CHEMBL451;""CHLORDIAZEPOXIDE"";""A-Poxide|CHLORDIAZEPOXIDE|CHLORDIAZEPOXIDE CIV|CLOPOXIDE|Chlordiazachel|Chlordiazepoxide|Clopoxide|LIBRELEASE|LIBRITABS|Librium|Lygen|SARLIB|Trakipeal|Zeisin"";""Small molecule"";""4"";""299.76"";""158"";""1017"";""2.95"";""50.46"";""3"";""1"";""0"";""1"";""Y"";""0.65"";""-2.69"";""7.06"";""0.19"";""1.81"";""2"";""MOL"";""0"";""21"";""4"";""1"";""0"";""299.0825"";""ACID"";""C16H14ClN3O"";""CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1""",,,
"CHEMBL567;""PERPHENAZINE"";""Chlorpiprazine|Decentan|ETAPERAZINE|FENTAZIN|NSC-150866|PERPHENAZINE|PERPHENAZINE FENDIZOATE|PERPHENAZINE MALEATE|Perphenazine|Perphenazine Fendizoate|Trilafon|Trilafon-LA"";""Small molecule"";""4"";""403.98"";""209"";""638"";""3.94"";""29.95"";""5"";""1"";""0"";""6"";""N"";""0.79"";""None"";""7.81"";""3.69"";""3.14"";""2"";""MOL"";""0"";""27"";""4"";""1"";""0"";""403.1485"";""NEUTRAL"";""C21H26ClN3OS"";""OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1""",,,
"CHEMBL350221;""OXITRIPTAN"";""5-HYDROXY-L-TRYPTOPHAN|5-HYDROXYTRYPTOPHAN|5-HYDROXYTRYPTOPHAN L-FORM|LEVOTONINE|OXITRIPTAN"";""Small molecule"";""4"";""220.23"";""53"";""102"";""0.83"";""99.34"";""3"";""4"";""0"";""3"";""N"";""0.62"";""2.15"";""9.18"";""-1.39"";""-1.40"";""2"";""MOL"";""0"";""16"";""5"";""5"";""0"";""220.0848"";""ZWITTERION"";""C11H12N2O3"";""N[C@@H](Cc1c[nH]c2ccc(O)cc12)C(=O)O""",,,
"CHEMBL894;""BUPROPION"";""BUPROPION|Bupropion"";""Small molecule"";""4"";""239.75"";""143"";""896"";""3.30"";""29.10"";""2"";""1"";""0"";""3"";""N"";""0.82"";""None"";""8.22"";""3.27"";""2.39"";""1"";""MOL"";""0"";""16"";""2"";""1"";""0"";""239.1077"";""NEUTRAL"";""C13H18ClNO"";""CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1""",,,
"CHEMBL398707;""HYDROMORPHONE"";""Dilaudid|Dilaudid-HP|HYDROMORPHONE|Hydromorphone|IDS-NH-004|N02AA03|NSC-19046|Palladone"";""Small molecule"";""4"";""285.34"";""25"";""112"";""1.63"";""49.77"";""4"";""1"";""0"";""0"";""N"";""0.79"";""10.11"";""8.59"";""1.62"";""0.58"";""1"";""MOL"";""0"";""21"";""4"";""1"";""0"";""285.1365"";""BASE"";""C17H19NO3"";""CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5""",,,
"CHEMBL1068;""OXCARBAZEPINE"";""GP-47680|KIN-493|OXCARBAZEPINE|OXTELLAR XR|SPN-804|Trileptal"";""Small molecule"";""4"";""252.27"";""152"";""786"";""2.64"";""63.40"";""2"";""1"";""0"";""0"";""N"";""0.78"";""13.18"";""None"";""1.82"";""1.82"";""2"";""MOL"";""0"";""19"";""4"";""2"";""0"";""252.0899"";""NEUTRAL"";""C15H12N2O2"";""NC(=O)N1c2ccccc2CC(=O)c2ccccc21""",,,
"CHEMBL2087003;""CARISBAMATE"";""CARISBAMATE|JNJ-10234094|RWJ-333369|RWJ-333369-000|YKP-509"";""Small molecule"";""3"";""215.64"";""1"";""5"";""1.47"";""72.55"";""3"";""2"";""0"";""3"";""N"";""0.80"";""13.43"";""None"";""1.29"";""1.29"";""1"";""MOL"";""0"";""14"";""4"";""3"";""0"";""215.0349"";""NEUTRAL"";""C9H10ClNO3"";""NC(=O)OC[C@@H](O)c1ccccc1Cl""",,,
"CHEMBL503565;""VINBARBITAL"";""BUTENEMAL|VINBARBITAL|VINBARBITONE"";""Small molecule"";""0"";""224.26"";""1"";""1"";""1.11"";""75.27"";""3"";""2"";""0"";""3"";""N"";""0.56"";""7.14"";""None"";""1.49"";""1.05"";""0"";""MOL"";""0"";""16"";""5"";""2"";""0"";""224.1161"";""NEUTRAL"";""C11H16N2O3"";""CC/C=C(\C)C1(CC)C(=O)NC(=O)NC1=O""",,,
"CHEMBL1115;""PYRIDOSTIGMINE"";""Mestinon|PYRIDOSTIGMINE|Pyridostigmine|Regonol"";""Small molecule"";""4"";""181.22"";""31"";""83"";""0.57"";""33.42"";""2"";""0"";""0"";""1"";""Y"";""0.59"";""None"";""None"";""-3.47"";""-3.47"";""1"";""MOL"";""0"";""13"";""4"";""0"";""0"";""181.0972"";""NEUTRAL"";""C9H13N2O2+"";""CN(C)C(=O)Oc1ccc[n+](C)c1""",,,
"CHEMBL87992;""ESLICARBAZEPINE ACETATE"";""APTIOM|BIA 2-093|BIA-2-093|BIA-2093|ESLICARBAZEPINE ACETATE|Erelib|Pazzul|SEP - 0002093|SEP-0002093|Stedesa|ZEBINIX"";""Small molecule"";""4"";""296.33"";""11"";""24"";""3.06"";""72.63"";""3"";""1"";""0"";""1"";""N"";""0.82"";""None"";""None"";""2.17"";""2.17"";""2"";""MOL"";""0"";""22"";""5"";""2"";""0"";""296.1161"";""NEUTRAL"";""C17H16N2O3"";""CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21""",,,
"CHEMBL86304;""MOCLOBEMIDE"";""GNF-PF-695|MANERIX|MOCLOBEMIDE|RO 11-1163/000|RO-111163000"";""Small molecule"";""4"";""268.74"";""154"";""832"";""1.40"";""41.57"";""3"";""1"";""0"";""4"";""N"";""0.90"";""None"";""6.02"";""1.45"";""1.43"";""1"";""MOL"";""0"";""18"";""4"";""1"";""0"";""268.0979"";""NEUTRAL"";""C13H17ClN2O2"";""O=C(NCCN1CCOCC1)c1ccc(Cl)cc1""",,,
"CHEMBL30008;""FLUNARIZINE"";""FLUNARIZINE"";""Small molecule"";""4"";""404.50"";""159"";""741"";""5.39"";""6.48"";""2"";""0"";""1"";""6"";""N"";""0.54"";""None"";""7.22"";""6.17"";""5.94"";""3"";""MOL"";""0"";""30"";""2"";""0"";""1"";""404.2064"";""NEUTRAL"";""C26H26F2N2"";""Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1""",,,
"CHEMBL2104700;""MOPERONE"";""METHYLPERIDOL|MOPERONE|MOPERONE HYDROCHLORIDE|R 1658"";""Small molecule"";""0"";""355.45"";""1"";""14"";""4.08"";""40.54"";""3"";""1"";""0"";""6"";""N"";""0.79"";""None"";""8.17"";""3.57"";""2.73"";""2"";""MOL"";""0"";""26"";""3"";""1"";""0"";""355.1948"";""NEUTRAL"";""C22H26FNO2"";""Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1""",,,
"CHEMBL1697856;""BUCETIN"";""BUCETIN"";""Small molecule"";""4"";""223.27"";""4"";""1387"";""1.79"";""58.56"";""3"";""2"";""0"";""5"";""N"";""0.80"";""None"";""None"";""1.25"";""1.25"";""1"";""MOL"";""0"";""16"";""4"";""2"";""0"";""223.1208"";""NEUTRAL"";""C12H17NO3"";""CCOc1ccc(NC(=O)CC(C)O)cc1""",,,
"CHEMBL96;""GAMMA-AMINOBUTYRIC ACID"";"".GAMMA.-AMINOBUTYRIC ACID|AMINOBUTYRIC ACID|GAMMA-AMINOBUTYRIC ACID|NSC-27418|VIGABATRIN IMPURITY"," .GAMMA.-AMINOBUTYRIC ACID-"";""Small molecule"";""1"";""103.12"";""100"";""440"";""-0.19"";""63.32"";""2"";""2"";""0"";""3"";""N"";""0.52"";""4.53"";""10.22"";""-2.89"";""-2.89"";""0"";""MOL"";""0"";""7"";""3"";""3"";""0"";""103.0633"";""ZWITTERION"";""C4H9NO2"";""NCCCC(=O)O""",,
"CHEMBL422;""TRIFLUOPERAZINE"";""AMYLOZINE|NSC-17474|NSC-46061|RP-7623|STELAZINE|STELAZINE FTE|TRIFLUOPERAZINE|Trifluoperazine"";""Small molecule"";""4"";""407.51"";""228"";""704"";""4.95"";""9.72"";""4"";""0"";""0"";""4"";""N"";""0.71"";""None"";""7.99"";""4.66"";""3.97"";""2"";""MOL"";""0"";""28"";""3"";""0"";""0"";""407.1643"";""NEUTRAL"";""C21H24F3N3S"";""CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1""",,,
"CHEMBL778;""DEXMEDETOMIDINE"";""DEXMEDETOMIDINE|Dexmedetomidine|MPV-1440|Precedex"";""Small molecule"";""4"";""200.28"";""26"";""73"";""3.18"";""28.68"";""1"";""1"";""0"";""2"";""N"";""0.79"";""None"";""6.54"";""3.39"";""3.34"";""2"";""MOL"";""0"";""15"";""2"";""1"";""0"";""200.1313"";""NEUTRAL"";""C13H16N2"";""Cc1cccc([C@H](C)c2c[nH]cn2)c1C""",,,
"CHEMBL14060;""PHENOL"";""CARBOLIC ACID|CHLORASEPTIC|ENT-1814|NSC-36808|PHENOL|PHENOL"," LIQUEFIED|Phenol|S.B. WARD|SALICYLIC ACID RELATED COMPOUND C"";""Small molecule"";""4"";""94.11"";""162"";""508"";""1.39"";""20.23"";""1"";""1"";""0"";""0"";""Y"";""0.51"";""10.02"";""None"";""1.67"";""1.67"";""1"";""MOL"";""0"";""7"";""1"";""1"";""0"";""94.0419"";""NEUTRAL"";""C6H6O"";""Oc1ccccc1""",,
"CHEMBL278172;""BENZOCAINE"";""AEZODENT|ANTHISAN PLUS|AR-01|AR01|Americaine|BENZOCAINE|BURNEZE|Baby Anbesol|CHILDREN'S CHLORASEPTIC|DEQUACAINE|ETHYL AMINOBENZOATE|LANACANE|MEDILAVE|NESTOSYL|NSC-41531|NSC-4688|ORAJEL|TYROSOLVEN|TYROZETS"";""Small molecule"";""4"";""165.19"";""128"";""589"";""1.45"";""52.32"";""3"";""1"";""0"";""2"";""Y"";""0.53"";""None"";""2.78"";""1.50"";""1.50"";""1"";""MOL"";""0"";""12"";""3"";""2"";""0"";""165.0790"";""NEUTRAL"";""C9H11NO2"";""CCOC(=O)c1ccc(N)cc1""",,,
"CHEMBL3707390;""MEBICAR"";""TETRAMETHYLGLYCOLURIL"";""Small molecule"";""0"";""198.23"";""2"";""4"";""-0.37"";""47.10"";""2"";""0"";""0"";""0"";""Y"";""0.53"";""None"";""None"";""-0.80"";""-0.80"";""0"";""MOL"";""0"";""14"";""6"";""0"";""0"";""198.1117"";""NEUTRAL"";""C8H14N4O2"";""CN1C(=O)N(C)C2C1N(C)C(=O)N2C""",,,
"CHEMBL146095;""GLAFENINE"";""GLAFENINE|GLAPHENINE|GLYCERYLAMINOPHENAQUINE|R 1707"";""Small molecule"";""4"";""372.81"";""30"";""69"";""3.14"";""91.68"";""6"";""3"";""0"";""6"";""N"";""0.58"";""13.62"";""6.41"";""4.16"";""4.12"";""3"";""MOL"";""0"";""26"";""6"";""3"";""0"";""372.0877"";""NEUTRAL"";""C19H17ClN2O4"";""O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12""",,,
"CHEMBL1200694;""SEVOFLURANE"";""MR-6S4|MR6S4|SEVOFLURANE|SOJOURN|Ultane"";""Small molecule"";""4"";""200.05"";""5"";""58"";""2.42"";""9.23"";""1"";""0"";""0"";""2"";""Y"";""0.62"";""None"";""None"";""2.27"";""2.27"";""0"";""MOL"";""0"";""12"";""1"";""0"";""0"";""200.0072"";""NEUTRAL"";""C4H3F7O"";""FCOC(C(F)(F)F)C(F)(F)F""",,,
"CHEMBL2111047;""PROLINTANE"";""PROLINTANE"";""Small molecule"";""0"";""217.36"";"""";"""";""3.49"";""3.24"";""1"";""0"";""0"";""5"";""N"";""0.73"";""None"";""10.46"";""3.99"";""1.07"";""1"";""MOL"";""0"";""16"";""1"";""0"";""0"";""217.1830"";""BASE"";""C15H23N"";""CCCC(Cc1ccccc1)N1CCCC1""",,,
"CHEMBL36633;""OXIRACETAM"";""CGP 21690E|CGP-21690E|GNF-PF-1005|OXIRACETAM"";""Small molecule"";""2"";""158.16"";""17"";""38"";""-1.94"";""83.63"";""3"";""2"";""0"";""2"";""N"";""0.49"";""None"";""None"";""-2.60"";""-2.60"";""0"";""MOL"";""0"";""11"";""5"";""3"";""0"";""158.0691"";""NEUTRAL"";""C6H10N2O3"";""NC(=O)CN1CC(O)CC1=O""",,,
"CHEMBL135400;""ZOPICLONE"";""RP 27267|RP-27267|ZILEZE 3.75|ZILEZE 7.5|ZIMOVANE|ZIMOVANE LS|ZOPICLONE"";""Small molecule"";""4"";""388.82"";""38"";""560"";""1.57"";""91.76"";""7"";""0"";""0"";""2"";""N"";""0.77"";""8.04"";""6.86"";""0.52"";""0.59"";""2"";""MOL"";""0"";""27"";""9"";""0"";""0"";""388.1051"";""NEUTRAL"";""C17H17ClN6O3"";""CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1""",,,
"CHEMBL168815;""CEVIMELINE"";""CEVIMELINE"";""Small molecule"";""4"";""199.32"";""6"";""7"";""1.56"";""12.47"";""3"";""0"";""0"";""0"";""Y"";""0.59"";""None"";""8.59"";""1.00"";""-0.22"";""0"";""MOL"";""0"";""13"";""2"";""0"";""0"";""199.1031"";""BASE"";""C10H17NOS"";""CC1OC2(CS1)CN1CCC2CC1""",,,
"CHEMBL287631;""PROGABIDE"";""Gabren|PROGABIDE|SL 76 002"";""Small molecule"";""0"";""334.78"";""8"";""38"";""3.29"";""75.68"";""3"";""2"";""0"";""6"";""N"";""0.63"";""8.50"";""4.99"";""3.31"";""3.27"";""2"";""MOL"";""0"";""23"";""4"";""3"";""0"";""334.0884"";""NEUTRAL"";""C17H16ClFN2O2"";""NC(=O)CCC/N=C(\c1ccc(Cl)cc1)c1cc(F)ccc1O""",,,
"CHEMBL696;""ETHOSUXIMIDE"";""CI-366|CN-10","395|CN-10395|EMESIDE|ETHOSUXIMIDE|NSC-64013|PM-671|SUXINUTIN|Zarontin"";""Small molecule"";""4"";""141.17"";""144"";""1166"";""0.45"";""46.17"";""2"";""1"";""0"";""1"";""Y"";""0.54"";""10.73"";""None"";""0.55"";""0.55"";""0"";""MOL"";""0"";""10"";""3"";""1"";""0"";""141.0790"";""NEUTRAL"";""C7H11NO2"";""CCC1(C)CC(=O)NC1=O""",,
"CHEMBL1118;""DESVENLAFAXINE"";""DESVENLAFAXINE|KHEDEZLA|O-Desmethylvenlafaxine (Odv)|ODV|Pristiq"";""Small molecule"";""4"";""263.38"";""23"";""65"";""2.73"";""43.70"";""3"";""2"";""0"";""4"";""N"";""0.88"";""10.11"";""8.87"";""2.29"";""1.07"";""1"";""MOL"";""0"";""19"";""3"";""2"";""0"";""263.1885"";""BASE"";""C16H25NO2"";""CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1""",,,
"CHEMBL807;""MEMANTINE"";""D-145|DRG-0267|MEMANTINE|Memantine|Namenda"";""Small molecule"";""4"";""179.31"";""48"";""198"";""2.69"";""26.02"";""1"";""1"";""0"";""0"";""Y"";""0.61"";""None"";""10.70"";""2.07"";""-0.78"";""0"";""MOL"";""0"";""13"";""1"";""2"";""0"";""179.1674"";""BASE"";""C12H21N"";""CC12CC3CC(C)(C1)CC(N)(C3)C2""",,,
"CHEMBL254857;""FIPEXIDE"";""FIPEXIDE"";""Small molecule"";""4"";""388.85"";""21"";""54"";""2.79"";""51.24"";""5"";""0"";""0"";""5"";""N"";""0.79"";""None"";""6.09"";""2.73"";""2.71"";""2"";""MOL"";""0"";""27"";""6"";""0"";""0"";""388.1190"";""NEUTRAL"";""C20H21ClN2O4"";""O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1""",,,
"CHEMBL1101;""BIPERIDEN"";""Akineton|BIPERIDEN|Biperiden|KL 373"";""Small molecule"";""4"";""311.47"";""29"";""77"";""3.96"";""23.47"";""2"";""1"";""0"";""5"";""N"";""0.83"";""13.82"";""9.30"";""3.54"";""1.64"";""1"";""MOL"";""0"";""23"";""2"";""1"";""0"";""311.2249"";""BASE"";""C21H29NO"";""OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2""",,,
"CHEMBL3707214;""MORPHOLINE SALICYLATE"";""MORPHOLINE SALICYLATE"";""Small molecule"";""0"";""223.23"";"""";"""";""0.80"";""59.00"";""5"";""1"";""0"";""2"";""N"";""0.80"";""9.61"";""None"";""1.75"";""1.75"";""1"";""MOL"";""0"";""16"";""5"";""1"";""0"";""223.0845"";""NEUTRAL"";""C11H13NO4"";""O=C(ON1CCOCC1)c1ccccc1O""",,,
"CHEMBL2105385;""PHENOPERIDINE"";""PHENOPERIDINE|R 1406"";""Small molecule"";""0"";""367.49"";""2"";""19"";""3.71"";""49.77"";""4"";""1"";""0"";""7"";""N"";""0.76"";""None"";""8.62"";""3.61"";""2.37"";""2"";""MOL"";""0"";""27"";""4"";""1"";""0"";""367.2147"";""BASE"";""C23H29NO3"";""CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1""",,,
"CHEMBL1256;""ISOFLURANE"";""AERRANE|COMPOUND 469|COMPOUND-469|Forane|ISOFLURANE"";""Small molecule"";""4"";""184.49"";""9"";""64"";""2.35"";""9.23"";""1"";""0"";""0"";""2"";""Y"";""0.47"";""None"";""None"";""2.84"";""2.84"";""0"";""MOL"";""0"";""10"";""1"";""0"";""0"";""183.9714"";""NEUTRAL"";""C3H2ClF5O"";""FC(F)OC(Cl)C(F)(F)F""",,,
"CHEMBL1908364;""DEXETIMIDE"";""DEXETIMIDE|R 16","470 [AS HYDROCHLORIDE]"";""Small molecule"";""0"";""362.47"";""1"";""1"";""3.27"";""49.41"";""3"";""1"";""0"";""4"";""N"";""0.85"";""11.69"";""8.66"";""3.38"";""2.10"";""2"";""MOL"";""0"";""27"";""4"";""1"";""0"";""362.1994"";""BASE"";""C23H26N2O2"";""O=C1CC[C@@](c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1""",,
"CHEMBL550;""PILOCARPINE"";""OCUSERT PILO-20|OCUSERT PILO-40|Ocusert Pilo|PILOCARPINE"";""Small molecule"";""4"";""208.26"";""29"";""158"";""1.16"";""44.12"";""4"";""0"";""0"";""3"";""N"";""0.70"";""None"";""6.37"";""0.95"";""0.92"";""1"";""MOL"";""0"";""15"";""4"";""0"";""0"";""208.1212"";""NEUTRAL"";""C11H16N2O2"";""CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C""",,,
"CHEMBL658;""SUFENTANIL"";""IDS-NS-001|R 30","730|R-30730|SUFENTANIL|Sufentanil"";""Small molecule"";""4"";""386.56"";""20"";""99"";""4.21"";""32.78"";""4"";""0"";""0"";""8"";""N"";""0.68"";""None"";""8.86"";""3.61"";""2.13"";""2"";""MOL"";""0"";""27"";""4"";""0"";""0"";""386.2028"";""BASE"";""C22H30N2O2S"";""CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1""",,
"CHEMBL1510;""ELETRIPTAN"";""ELETRIPTAN|Eletriptan|RELPAX|UK-116",044|UK-116,044-04 FREE BASE|UK-116,"044-04 [AS HYDROBROMIDE)|UK-116044|UK-116044-04|UK-116044-04 FREE BASE"";""Small molecule"";""4"";""382.53"";""19"";""64"";""3.82"";""53.17"";""3"";""1"";""0"";""6"";""N"";""0.71"";""None"";""8.37"";""3.77"";""2.76"";""3"";""MOL"";""0"";""27"";""4"";""1"";""0"";""382.1715"";""NEUTRAL"";""C22H26N2O2S"";""CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12"""
"CHEMBL2104208;""EMYLCAMATE"";""EMYLCAMATE|KABI 925|MK-250"";""Small molecule"";""0"";""145.20"";"""";"""";""1.66"";""52.32"";""2"";""1"";""0"";""3"";""Y"";""0.66"";""None"";""None"";""1.69"";""1.69"";""0"";""MOL"";""0"";""10"";""3"";""2"";""0"";""145.1103"";""NEUTRAL"";""C7H15NO2"";""CCC(C)(CC)OC(N)=O""",,,
